#
#   a_vector =        25.2786732532        0.0000000000        0.0000000000
#   b_vector =         0.0000000000       25.2786732532        0.0000000000
#   c_vector =         0.0000000000        0.0000000000       25.2786732532
#   ntyp =        1 natm =       63
# (natm->type)     1    1    1    1    1    1    1    1    1    1
# (natm->type)     1    1    1    1    1    1    1    1    1    1
# (natm->type)     1    1    1    1    1    1    1    1    1    1
# (natm->type)     1    1    1    1    1    1    1    1    1    1
# (natm->type)     1    1    1    1    1    1    1    1    1    1
# (natm->type)     1    1    1    1    1    1    1    1    1    1
# (natm->type)     1    1    1
# (speciesname)     1 :   Sn  
#
 cps and forc at (iter_ion, iter_total =     1      19 )
    1    1.579917078    1.579917078    1.579917078   -0.000080   -0.000081   -0.000081
    2    1.579917078    7.899585392    7.899585392    0.000163   -0.000229   -0.000228
    3   11.059419548    4.739751235    4.739751235    0.000016    0.000931    0.000931
    4    7.899585392    1.579917078    7.899585392   -0.000229    0.000163   -0.000229
    5    4.739751235   11.059419548    4.739751235    0.000931    0.000017    0.000931
    6    7.899585392    7.899585392    1.579917078   -0.000228   -0.000229    0.000163
    7    4.739751235    4.739751235   11.059419548    0.000931    0.000931    0.000017
    8    1.579917078    1.579917078   14.219253705   -0.000880   -0.000880    0.001405
    9   11.059419548   11.059419548   23.698756175    0.000000   -0.000000    0.000000
   10    1.579917078    7.899585392   20.538922018   -0.000880   -0.001405    0.000880
   11   11.059419549    4.739751235   17.379087861   -0.000017    0.000931   -0.000931
   12    7.899585392    1.579917078   20.538922018   -0.001405   -0.000880    0.000880
   13    4.739751235   11.059419549   17.379087861    0.000931   -0.000017   -0.000931
   14    7.899585392    7.899585392   14.219253705    0.004196    0.004197   -0.004197
   15    4.739751235    4.739751235   23.698756175    0.000329    0.000329   -0.000939
   16    1.579917078   14.219253705    1.579917078   -0.000880    0.001405   -0.000880
   17   11.059419548   23.698756175   11.059419548    0.000000    0.000000   -0.000000
   18    1.579917078   20.538922018    7.899585392   -0.000880    0.000880   -0.001405
   19   11.059419549   17.379087861    4.739751235   -0.000017   -0.000931    0.000931
   20    7.899585392   14.219253705    7.899585392    0.004198   -0.004198    0.004197
   21    4.739751235   23.698756175    4.739751235    0.000329   -0.000939    0.000328
   22    7.899585392   20.538922018    1.579917078   -0.001405    0.000881   -0.000880
   23    4.739751235   17.379087861   11.059419549    0.000931   -0.000931   -0.000016
   24    1.579917078   14.219253705   14.219253705    0.000163    0.000229    0.000229
   25   11.059419548   23.698756175   23.698756175   -0.000000    0.000000    0.000000
   26    1.579917078   20.538922018   20.538922018   -0.000080    0.000080    0.000081
   27   11.059419549   17.379087861   17.379087861    0.000017   -0.000931   -0.000931
   28    7.899585392   14.219253705   20.538922018   -0.000229    0.000228   -0.000163
   29    4.739751235   23.698756175   17.379087862    0.000329    0.000939   -0.000329
   30    7.899585392   20.538922018   14.219253705   -0.000229   -0.000163    0.000229
   31    4.739751235   17.379087862   23.698756175    0.000329   -0.000329    0.000939
   32   14.219253705    1.579917078    1.579917078    0.001405   -0.000880   -0.000881
   33   23.698756175   11.059419548   11.059419548   -0.000000   -0.000000   -0.000000
   34   14.219253705    7.899585392    7.899585392   -0.004197    0.004197    0.004197
   35   23.698756175    4.739751235    4.739751235   -0.000939    0.000329    0.000329
   36   20.538922018    1.579917078    7.899585392    0.000880   -0.000880   -0.001406
   37   17.379087861   11.059419549    4.739751235   -0.000931   -0.000017    0.000931
   38   20.538922018    7.899585392    1.579917078    0.000881   -0.001405   -0.000880
   39   17.379087861    4.739751235   11.059419549   -0.000931    0.000931   -0.000017
   40   14.219253705    1.579917078   14.219253705    0.000229    0.000163    0.000229
   41   23.698756175   11.059419548   23.698756175   -0.000000   -0.000000   -0.000000
   42   14.219253705    7.899585392   20.538922018    0.000228   -0.000229   -0.000163
   43   23.698756175    4.739751235   17.379087862    0.000939    0.000329   -0.000329
   44   20.538922018    1.579917078   20.538922018    0.000081   -0.000081    0.000081
   45   17.379087861   11.059419549   17.379087861   -0.000931    0.000017   -0.000931
   46   20.538922018    7.899585392   14.219253705   -0.000163   -0.000228    0.000228
   47   17.379087862    4.739751235   23.698756175   -0.000329    0.000329    0.000939
   48   14.219253705   14.219253705    1.579917078    0.000229    0.000229    0.000163
   49   23.698756175   23.698756175   11.059419548   -0.000000   -0.000000    0.000000
   50   14.219253705   20.538922018    7.899585392    0.000229   -0.000163   -0.000229
   51   23.698756175   17.379087862    4.739751235    0.000939   -0.000329    0.000329
   52   20.538922018   14.219253705    7.899585392   -0.000163    0.000229   -0.000229
   53   17.379087862   23.698756175    4.739751235   -0.000329    0.000939    0.000329
   54   20.538922018   20.538922018    1.579917078    0.000081    0.000081   -0.000081
   55   17.379087861   17.379087861   11.059419549   -0.000931   -0.000931    0.000017
   56   14.219253705   14.219253705   14.219253705   -0.004197   -0.004197   -0.004197
   57   23.698756175   23.698756175   23.698756175   -0.000000    0.000000    0.000000
   58   14.219253705   20.538922018   20.538922018    0.001405    0.000880    0.000881
   59   23.698756175   17.379087862   17.379087862   -0.000939   -0.000329   -0.000329
   60   20.538922018   14.219253705   20.538922018    0.000880    0.001406    0.000881
   61   17.379087861   23.698756175   17.379087861   -0.000329   -0.000939   -0.000329
   62   20.538922019   20.538922019   14.219253705    0.000880    0.000880    0.001405
   63   17.379087861   17.379087861   23.698756175   -0.000329   -0.000329   -0.000939
